NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
27	1068145833	712254283	65.000000	-75.400000	-10.400000	-65.000000	46.100000	13.168255	7
28	1068145833	726847455	72.000000	-48.800000	23.200000	-72.000000	21.000000	13.515766	7
29	1068145833	27904040	67.000000	-44.300000	22.700000	-67.000000	26.300000	17.198557	11
30	1068145833	646097483	36.000000	-66.000000	-30.000000	-36.000000	47.800000	10.006163	7
31	1068145833	877939037	76.000000	-76.800000	-0.800000	-76.000000	40.200000	19.117172	8
32	1068145833	1546437710	68.000000	-77.500000	-9.500000	-68.000000	41.200000	25.977653	13
33	1068145833	97293841	40.000000	-58.500000	-18.500000	-40.000000	34.100000	12.341405	9
34	1068145833	1447819045	64.000000	-67.500000	-3.500000	-64.000000	32.900000	19.484076	10
35	1068145833	1712508499	64.000000	-39.400000	24.600000	-64.000000	24.400000	25.190175	13
36	1068145833	137670226	60.000000	-40.300000	19.700000	-60.000000	21.100000	22.193053	11
37	1068145833	2094277729	44.000000	-69.900000	-25.900000	-44.000000	45.700000	16.006088	13
38	1068145833	1082736330	50.000000	-37.900000	12.100000	-50.000000	28.900000	11.778589	8
39	1068145833	1506768295	74.000000	-52.400000	21.600000	-74.000000	28.300000	19.675573	12
40	1068145833	2117324672	57.000000	-46.200000	10.800000	-57.000000	26.200000	15.423300	11
41	1068145833	908620872	57.000000	-69.200000	-12.200000	-57.000000	39.300000	18.784208	11
42	1068145833	619330713	57.000000	-62.200000	-5.200000	-57.000000	41.500000	11.464996	7
43	1068145833	1159519760	70.000000	-79.400000	-9.400000	-70.000000	44.000000	23.062983	10
44	1068145833	828177902	72.000000	-62.700000	9.300000	-72.000000	30.500000	22.887693	11
45	1068145833	1275909953	43.000000	-51.800000	-8.800000	-43.000000	27.600000	11.533868	10
46	1068145833	167296699	67.000000	-63.800000	3.200000	-67.000000	30.800000	16.201380	7
47	1068145833	696198782	56.000000	-50.600000	5.400000	-56.000000	31.000000	15.092806	9
48	1068145833	129166093	70.000000	-79.500000	-9.500000	-70.000000	40.100000	20.776659	11
